source_id,target_id,edge_type,timestamp,weight
PER_0311,ACC_0927,OWNS,,
CASE_0159,PER_0623,PARTICIPATED_IN,,
PH_0364,PH_1272,CALLED,2024-05-15T14:03:15Z,219
ACC_0274,ACC_0888,TRANSACTED_WITH,2025-12-04T12:49:32Z,673356.84
PER_0538,ACC_0234,OWNS,,
PER_0456,PH_0031,OWNS,,
PH_1385,PH_1141,CALLED,2025-09-14T22:27:09Z,1228
PER_0288,VEH_0397,OWNS,,
PER_0350,VEH_0493,OWNS,,
ACC_0151,ACC_1070,TRANSACTED_WITH,2023-07-23T01:21:59Z,1426649.8
PER_0869,ACC_0302,OWNS,,
PER_0703,ACC_0168,OWNS,,
CASE_0167,PER_0111,PARTICIPATED_IN,,
ACC_0098,ACC_1064,TRANSACTED_WITH,2026-03-27T11:08:56Z,2336271.29
PER_0699,ORG_0099,ASSOCIATED_WITH,,
ACC_1112,ACC_0817,TRANSACTED_WITH,2025-09-14T06:37:12Z,685335.97
PER_0315,PH_0291,OWNS,,
PER_0821,PH_1291,OWNS,,
PER_0463,LOC_0055,ASSOCIATED_WITH,,
PER_0415,VEH_0678,OWNS,,
ACC_1057,ACC_0892,TRANSACTED_WITH,2025-11-29T18:52:25Z,1770259.16
ACC_0599,ACC_0492,TRANSACTED_WITH,2026-04-10T00:17:29Z,1848673.21
PH_0968,PH_0374,CALLED,2024-02-15T17:52:11Z,1918
PER_0548,LOC_0062,ASSOCIATED_WITH,,
PER_0849,VEH_0142,OWNS,,
PER_0176,VEH_0090,OWNS,,
ACC_0461,ACC_0865,TRANSACTED_WITH,2023-09-17T13:34:44Z,1997313.09
PH_0786,PH_0064,CALLED,2025-03-27T00:02:22Z,285
PER_0338,LOC_0029,ASSOCIATED_WITH,,
ACC_0750,ACC_0630,TRANSACTED_WITH,2023-06-13T13:25:36Z,125933.06
PER_0794,VEH_0117,OWNS,,
PER_0539,ORG_0057,ASSOCIATED_WITH,,
PER_0209,ORG_0059,ASSOCIATED_WITH,,
ACC_1061,ACC_0154,TRANSACTED_WITH,2023-09-03T22:13:04Z,2296791.34
PER_0643,PH_0613,OWNS,,
ACC_0572,ACC_0561,TRANSACTED_WITH,2026-06-26T05:05:24Z,2263201.48
PER_0515,VEH_0359,OWNS,,
PH_0461,PH_0051,CALLED,2023-07-24T04:57:06Z,3375
PH_0601,PH_0374,CALLED,2023-07-22T07:34:17Z,2434
PER_0822,PH_0586,OWNS,,
PH_0601,PH_0293,CALLED,2024-01-31T19:07:56Z,262
PER_0839,ACC_0945,OWNS,,
PER_0177,PH_0598,OWNS,,
PH_0111,PH_0605,CALLED,2025-01-03T22:08:03Z,1866
ACC_0689,ACC_0476,TRANSACTED_WITH,2025-03-20T15:57:18Z,1667051.04
PER_0639,VEH_0535,OWNS,,
CASE_0232,PER_0383,PARTICIPATED_IN,,
ACC_0122,ACC_0870,TRANSACTED_WITH,2024-01-23T20:01:09Z,1915957.0
ACC_1195,ACC_0476,TRANSACTED_WITH,2024-07-09T14:39:37Z,679357.0
PER_0829,LOC_0101,ASSOCIATED_WITH,,
PER_0532,ACC_0779,OWNS,,
ACC_0258,ACC_0114,TRANSACTED_WITH,2024-01-12T17:21:23Z,1743553.2
PER_0882,PH_0679,OWNS,,
PER_0958,ACC_0151,OWNS,,
PER_0770,LOC_0061,ASSOCIATED_WITH,,
PH_0175,PH_0553,CALLED,2023-12-30T23:35:41Z,2196
PER_0735,VEH_0162,OWNS,,
PER_0711,PH_1330,OWNS,,
PER_0153,ORG_0104,ASSOCIATED_WITH,,
ACC_1015,ACC_0796,TRANSACTED_WITH,2024-11-04T09:16:49Z,2315511.25
ACC_0616,ACC_0939,TRANSACTED_WITH,2024-08-24T04:38:38Z,1908571.84
PER_0621,VEH_0343,OWNS,,
PER_0877,PH_0467,OWNS,,
ACC_0856,ACC_1076,TRANSACTED_WITH,2025-11-04T05:59:08Z,2433481.14
PER_0985,VEH_0682,OWNS,,
PH_0175,PH_0700,CALLED,2024-09-23T16:30:19Z,507
CASE_0127,PER_0981,PARTICIPATED_IN,,
PH_0841,PH_1116,CALLED,2025-06-06T16:58:30Z,581
ACC_0696,ACC_0043,TRANSACTED_WITH,2024-10-26T14:05:57Z,604521.3
CASE_0135,PER_0299,PARTICIPATED_IN,,
ACC_1158,ACC_0766,TRANSACTED_WITH,2025-05-28T01:28:22Z,519099.27
ACC_0789,ACC_1200,TRANSACTED_WITH,2024-02-27T01:14:42Z,1477049.56
PER_0547,VEH_0057,OWNS,,
PH_0425,PH_1009,CALLED,2025-04-18T12:12:33Z,369
PER_0418,VEH_0014,OWNS,,
PH_0139,PH_0260,CALLED,2024-02-10T20:04:46Z,870
ACC_1088,ACC_0940,TRANSACTED_WITH,2023-01-15T23:39:25Z,398880.43
ACC_0561,ACC_0767,TRANSACTED_WITH,2024-11-16T23:43:39Z,2158899.07
ACC_0247,ACC_0335,TRANSACTED_WITH,2025-07-07T23:38:55Z,2293967.9
PER_0090,ACC_0149,OWNS,,
ACC_0377,ACC_0866,TRANSACTED_WITH,2025-09-15T11:54:25Z,245430.53
PH_0325,PH_0328,CALLED,2024-02-12T06:51:17Z,2696
PER_0119,PH_0975,OWNS,,
ACC_0251,ACC_0965,TRANSACTED_WITH,2025-03-06T22:34:15Z,1064275.24
PH_0445,PH_0153,CALLED,2025-11-11T03:36:44Z,840
ACC_0839,ACC_0297,TRANSACTED_WITH,2025-08-28T18:09:36Z,1209028.58
PER_0020,ACC_1054,OWNS,,
CASE_0123,PER_0362,PARTICIPATED_IN,,
PER_0035,ACC_0623,OWNS,,
PER_0642,ACC_0022,OWNS,,
ACC_1120,ACC_1134,TRANSACTED_WITH,2023-04-05T00:34:14Z,1521673.6
ACC_0747,ACC_0162,TRANSACTED_WITH,2026-03-06T06:03:11Z,1461903.47
PH_0155,PH_0188,CALLED,2024-07-15T09:53:38Z,2620
PER_0807,LOC_0126,ASSOCIATED_WITH,,
PER_0816,VEH_0773,OWNS,,
PER_0590,LOC_0040,ASSOCIATED_WITH,,
ACC_0338,ACC_1079,TRANSACTED_WITH,2023-12-14T07:01:55Z,785326.19
PH_0835,PH_1031,CALLED,2025-08-24T09:37:49Z,1145
PER_0049,VEH_0308,OWNS,,
ACC_0349,ACC_1049,TRANSACTED_WITH,2026-05-19T19:51:56Z,2067463.55
PER_0574,PH_1064,OWNS,,
PER_0409,ACC_0192,OWNS,,
PER_0233,LOC_0099,ASSOCIATED_WITH,,
PER_0015,ACC_0114,OWNS,,
PH_0321,PH_1032,CALLED,2023-10-16T19:01:18Z,2996
ACC_0155,ACC_1179,TRANSACTED_WITH,2024-05-25T00:02:44Z,650087.15
PH_0697,PH_1363,CALLED,2025-11-14T05:43:14Z,2257
PER_0972,PH_0993,OWNS,,
ACC_1146,ACC_0750,TRANSACTED_WITH,2026-01-27T13:51:03Z,1033908.47
PER_0793,LOC_0116,ASSOCIATED_WITH,,
PER_0377,ACC_0645,OWNS,,
PER_0115,ORG_0052,ASSOCIATED_WITH,,
PER_0713,VEH_0172,OWNS,,
ACC_0847,ACC_0712,TRANSACTED_WITH,2025-06-19T12:21:35Z,533990.12
PH_0377,PH_0918,CALLED,2025-09-30T21:52:15Z,2122
ACC_1077,ACC_0486,TRANSACTED_WITH,2023-10-11T03:02:24Z,694742.65
PER_0629,ACC_0302,OWNS,,
PER_0240,VEH_0361,OWNS,,
ACC_1196,ACC_0602,TRANSACTED_WITH,2023-10-13T10:28:18Z,2259701.54
ACC_0977,ACC_0881,TRANSACTED_WITH,2024-08-04T06:52:18Z,476360.99
PER_0220,ACC_0197,OWNS,,
PER_0106,ORG_0114,ASSOCIATED_WITH,,
ACC_0837,ACC_0448,TRANSACTED_WITH,2025-11-19T19:20:43Z,2163220.78
PER_0039,VEH_0472,OWNS,,
ACC_0167,ACC_1099,TRANSACTED_WITH,2023-11-09T03:19:40Z,1193444.01
ACC_0906,ACC_1156,TRANSACTED_WITH,2024-12-25T00:41:23Z,787687.15
PER_0810,VEH_0602,OWNS,,
PER_0860,LOC_0084,ASSOCIATED_WITH,,
PER_0445,VEH_0551,OWNS,,
PER_0522,PH_0945,OWNS,,
PER_0952,ACC_0397,OWNS,,
PER_0683,ACC_0096,OWNS,,
PER_0545,ACC_0253,OWNS,,
PH_0715,PH_1344,CALLED,2024-09-29T22:38:23Z,1668
PH_0838,PH_1034,CALLED,2024-02-09T21:09:07Z,2910
PER_0483,PH_0085,OWNS,,
PER_0303,ACC_0436,OWNS,,
PER_0501,PH_0916,OWNS,,
PER_0852,VEH_0594,OWNS,,
ACC_0360,ACC_0151,TRANSACTED_WITH,2025-01-21T11:54:06Z,1621612.21
PH_0850,PH_0197,CALLED,2026-02-28T04:36:20Z,64
PER_0303,PH_1121,OWNS,,
PER_0768,LOC_0090,ASSOCIATED_WITH,,
PER_0192,LOC_0027,ASSOCIATED_WITH,,
PER_0460,ACC_0833,OWNS,,
CASE_0085,PER_0996,PARTICIPATED_IN,,
PER_0159,PH_0639,OWNS,,
PH_0085,PH_0241,CALLED,2024-10-17T22:12:43Z,3259
PER_0608,VEH_0318,OWNS,,
CASE_0104,PER_0747,PARTICIPATED_IN,,
ACC_0178,ACC_1092,TRANSACTED_WITH,2026-03-18T22:21:02Z,2154285.6
CASE_0220,PER_0434,PARTICIPATED_IN,,
ACC_0033,ACC_1017,TRANSACTED_WITH,2023-10-29T03:29:29Z,415095.97
ACC_0229,ACC_0959,TRANSACTED_WITH,2023-04-09T06:55:14Z,280003.68
CASE_0133,PER_0157,PARTICIPATED_IN,,
PER_0916,PH_0643,OWNS,,
PH_0067,PH_0935,CALLED,2024-06-17T16:18:41Z,496
PER_0611,PH_0418,OWNS,,
ACC_1108,ACC_1091,TRANSACTED_WITH,2024-10-23T05:08:47Z,185299.11
PER_0047,ORG_0112,ASSOCIATED_WITH,,
ACC_0071,ACC_0192,TRANSACTED_WITH,2023-03-20T06:41:24Z,281650.4
PER_0661,LOC_0017,ASSOCIATED_WITH,,
PH_0666,PH_0154,CALLED,2024-05-05T01:52:40Z,1022
PH_0726,PH_1004,CALLED,2023-03-07T07:18:44Z,2285
ACC_0674,ACC_1035,TRANSACTED_WITH,2025-05-04T04:06:33Z,1904451.73
PER_0890,PH_0263,OWNS,,
PER_0990,PH_0943,OWNS,,
ACC_0749,ACC_0918,TRANSACTED_WITH,2023-09-18T04:11:18Z,1113789.41
PER_0290,PH_0692,OWNS,,
PER_0487,VEH_0216,OWNS,,
CASE_0017,PER_0981,PARTICIPATED_IN,,
PER_0365,LOC_0008,ASSOCIATED_WITH,,
ACC_0706,ACC_0518,TRANSACTED_WITH,2026-06-19T13:54:30Z,184429.14
PER_0669,ORG_0054,ASSOCIATED_WITH,,
PER_0431,ACC_0976,OWNS,,
PER_0765,VEH_0626,OWNS,,
ACC_0181,ACC_0771,TRANSACTED_WITH,2025-02-18T16:27:45Z,2398337.26
PER_0244,PH_0313,OWNS,,
CASE_0159,PER_0080,PARTICIPATED_IN,,
CASE_0160,PER_0029,PARTICIPATED_IN,,
PER_0723,ACC_0027,OWNS,,
ACC_0224,ACC_0050,TRANSACTED_WITH,2026-03-28T05:06:52Z,2024698.17
ACC_1152,ACC_0405,TRANSACTED_WITH,2026-03-10T09:27:46Z,2077337.01
PER_0415,ACC_0126,OWNS,,
PER_0228,PH_0024,OWNS,,
PER_0142,VEH_0089,OWNS,,
PER_0053,VEH_0683,OWNS,,
ACC_0836,ACC_0614,TRANSACTED_WITH,2025-10-01T17:57:14Z,2058129.98
PER_0663,LOC_0150,ASSOCIATED_WITH,,
ACC_0955,ACC_0823,TRANSACTED_WITH,2024-06-14T08:57:11Z,622909.9
PER_0811,ACC_1179,OWNS,,
PH_0961,PH_0126,CALLED,2024-06-03T20:15:01Z,1481
PER_0516,PH_0504,OWNS,,
PER_0392,ACC_0498,OWNS,,
ACC_0339,ACC_0371,TRANSACTED_WITH,2025-11-20T03:41:08Z,1119143.73
PER_0594,LOC_0107,ASSOCIATED_WITH,,
PER_0051,ORG_0117,ASSOCIATED_WITH,,
PH_1114,PH_0253,CALLED,2023-05-29T16:37:27Z,919
ACC_0042,ACC_0567,TRANSACTED_WITH,2023-08-25T15:35:22Z,1117030.48
PH_0795,PH_1036,CALLED,2025-06-17T15:54:54Z,2169
ACC_0606,ACC_0298,TRANSACTED_WITH,2024-06-03T19:47:09Z,295223.02
PH_0106,PH_0564,CALLED,2023-04-24T03:49:44Z,19
ACC_0527,ACC_0500,TRANSACTED_WITH,2023-02-23T23:01:07Z,1941766.12
ACC_0785,ACC_0733,TRANSACTED_WITH,2023-06-27T23:08:48Z,854071.41
PH_0909,PH_0288,CALLED,2025-07-22T00:02:35Z,1642
CASE_0147,PER_0956,PARTICIPATED_IN,,
PER_0561,ACC_0449,OWNS,,
ACC_0141,ACC_1027,TRANSACTED_WITH,2025-06-16T16:50:04Z,1114370.57
PER_0639,PH_1061,OWNS,,
PER_0483,PH_1009,OWNS,,
PH_1220,PH_0774,CALLED,2024-04-21T05:54:24Z,110
PER_0273,PH_1252,OWNS,,
PER_0113,PH_1337,OWNS,,
ACC_0382,ACC_1165,TRANSACTED_WITH,2023-01-18T13:10:34Z,596511.6
PER_0021,VEH_0288,OWNS,,
PER_0247,VEH_0580,OWNS,,
PH_1171,PH_0528,CALLED,2025-04-27T03:14:53Z,1614
ACC_0702,ACC_0059,TRANSACTED_WITH,2023-07-18T17:44:57Z,522111.22
PH_0966,PH_0643,CALLED,2024-05-25T04:58:36Z,3197
PER_0192,LOC_0120,ASSOCIATED_WITH,,
PH_0505,PH_0381,CALLED,2025-11-10T19:33:08Z,3564
CASE_0081,PER_0949,PARTICIPATED_IN,,
PH_1368,PH_0437,CALLED,2024-08-27T02:15:31Z,629
ACC_0307,ACC_1140,TRANSACTED_WITH,2023-04-29T11:02:20Z,1057691.5
PER_0322,VEH_0706,OWNS,,
CASE_0001,PER_0061,PARTICIPATED_IN,,
PER_0789,VEH_0436,OWNS,,
PER_0341,LOC_0103,ASSOCIATED_WITH,,
PER_0188,VEH_0133,OWNS,,
PER_0748,LOC_0132,ASSOCIATED_WITH,,
PER_0876,VEH_0291,OWNS,,
PER_0871,PH_0970,OWNS,,
PH_1254,PH_1116,CALLED,2023-09-28T10:48:58Z,111
PER_0732,VEH_0131,OWNS,,
PH_1313,PH_0989,CALLED,2024-03-08T23:49:33Z,3557
PER_0902,LOC_0068,ASSOCIATED_WITH,,
ACC_1178,ACC_0793,TRANSACTED_WITH,2023-09-06T13:44:09Z,18129.79
CASE_0120,PER_0753,PARTICIPATED_IN,,
PER_0631,ACC_0926,OWNS,,
PER_0799,VEH_0093,OWNS,,
PH_0131,PH_1364,CALLED,2026-04-18T06:57:01Z,3495
ACC_0126,ACC_0734,TRANSACTED_WITH,2026-06-30T00:54:44Z,943369.18
PER_0315,VEH_0072,OWNS,,
PH_0654,PH_0222,CALLED,2024-01-27T16:36:21Z,1472
ACC_0569,ACC_0648,TRANSACTED_WITH,2026-02-12T04:05:38Z,1973379.66
PER_0194,PH_0676,OWNS,,
PH_0315,PH_0106,CALLED,2024-07-26T00:18:05Z,2265
ACC_0374,ACC_0985,TRANSACTED_WITH,2023-08-04T23:53:41Z,250574.83
PER_0786,PH_1231,OWNS,,
CASE_0180,PER_0906,PARTICIPATED_IN,,
PER_0823,VEH_0684,OWNS,,
PER_0531,VEH_0482,OWNS,,
ACC_0550,ACC_0496,TRANSACTED_WITH,2025-04-04T12:03:23Z,654494.7
PER_0577,PH_1059,OWNS,,
PH_1249,PH_0560,CALLED,2023-09-07T06:18:29Z,2252
PER_0806,LOC_0014,ASSOCIATED_WITH,,
PER_0702,ACC_0103,OWNS,,
CASE_0033,PER_0914,PARTICIPATED_IN,,
PER_0665,PH_0019,OWNS,,
PER_0293,ACC_0761,OWNS,,
ACC_0249,ACC_1182,TRANSACTED_WITH,2025-10-28T13:53:47Z,67025.02
PH_0342,PH_0698,CALLED,2026-05-11T00:52:39Z,883
ACC_0318,ACC_0550,TRANSACTED_WITH,2023-07-23T00:31:13Z,2163299.1
PER_0720,ORG_0011,ASSOCIATED_WITH,,
CASE_0106,PER_0459,PARTICIPATED_IN,,
PER_0725,LOC_0122,ASSOCIATED_WITH,,
PER_0605,VEH_0188,OWNS,,
ACC_0297,ACC_0133,TRANSACTED_WITH,2023-09-06T14:27:25Z,2201944.65
PER_0222,LOC_0150,ASSOCIATED_WITH,,
PER_0109,PH_0073,OWNS,,
ACC_0518,ACC_0117,TRANSACTED_WITH,2026-06-06T21:28:39Z,635141.48
ACC_0614,ACC_1090,TRANSACTED_WITH,2024-01-27T02:18:36Z,1948465.73
ACC_0859,ACC_0545,TRANSACTED_WITH,2023-11-03T08:56:40Z,2376076.11
PER_0160,PH_0898,OWNS,,
PER_0111,ORG_0105,ASSOCIATED_WITH,,
ACC_1094,ACC_0626,TRANSACTED_WITH,2026-06-22T21:18:50Z,1089807.29
PER_0335,ACC_0634,OWNS,,
PER_0153,PH_0350,OWNS,,
PH_0567,PH_0965,CALLED,2023-05-10T15:37:46Z,267
ACC_0997,ACC_1195,TRANSACTED_WITH,2023-12-30T10:25:30Z,2025503.82
ACC_0093,ACC_0208,TRANSACTED_WITH,2024-08-06T04:57:51Z,1170025.13
PER_0354,LOC_0036,ASSOCIATED_WITH,,
ACC_0965,ACC_0466,TRANSACTED_WITH,2025-04-20T18:12:06Z,47535.55
PER_0080,VEH_0346,OWNS,,
ACC_0772,ACC_0526,TRANSACTED_WITH,2025-07-23T10:12:26Z,136083.08
ACC_0011,ACC_0871,TRANSACTED_WITH,2023-03-29T23:21:01Z,2348779.81
PER_0981,ACC_0791,OWNS,,
PER_0085,ACC_0004,OWNS,,
PH_0428,PH_1116,CALLED,2024-03-15T21:02:23Z,2393
PER_0328,PH_0096,OWNS,,
ACC_0191,ACC_0211,TRANSACTED_WITH,2025-11-16T13:32:13Z,1191555.47
PH_0157,PH_0454,CALLED,2025-11-28T13:31:54Z,2590
PH_0579,PH_0958,CALLED,2025-08-06T12:51:33Z,213
ACC_0078,ACC_0672,TRANSACTED_WITH,2025-06-28T09:57:25Z,1961685.31
PER_0724,VEH_0256,OWNS,,
PH_0988,PH_0083,CALLED,2024-10-25T22:35:53Z,2476
PER_0367,ACC_0063,OWNS,,
ACC_1087,ACC_1182,TRANSACTED_WITH,2025-07-16T16:33:49Z,2331773.06
PER_0287,VEH_0375,OWNS,,
PH_0253,PH_0417,CALLED,2025-01-11T06:37:17Z,845
ACC_1182,ACC_0925,TRANSACTED_WITH,2023-10-05T14:45:08Z,1085387.05
PER_0365,PH_0423,OWNS,,
PH_0110,PH_0538,CALLED,2025-12-26T01:03:14Z,2993
PER_0803,LOC_0142,ASSOCIATED_WITH,,
PER_0318,LOC_0117,ASSOCIATED_WITH,,
PER_0832,VEH_0760,OWNS,,
PER_0408,PH_0459,OWNS,,
PER_0984,LOC_0062,ASSOCIATED_WITH,,
PER_0359,LOC_0139,ASSOCIATED_WITH,,
PER_0458,ORG_0066,ASSOCIATED_WITH,,
PER_0093,ACC_0193,OWNS,,
PER_0976,ACC_0163,OWNS,,
PER_0623,ACC_0585,OWNS,,
PER_0273,LOC_0103,ASSOCIATED_WITH,,
PER_0491,LOC_0116,ASSOCIATED_WITH,,
ACC_0331,ACC_0562,TRANSACTED_WITH,2025-04-29T03:58:30Z,2103692.79
PH_0124,PH_0465,CALLED,2024-07-13T20:46:22Z,1649
PER_0456,ORG_0014,ASSOCIATED_WITH,,
PH_0967,PH_0328,CALLED,2024-10-04T13:30:58Z,2835
ACC_0294,ACC_0829,TRANSACTED_WITH,2023-03-16T13:52:58Z,2341451.29
ACC_0810,ACC_0520,TRANSACTED_WITH,2024-07-24T08:28:22Z,2488932.55
PER_0531,PH_1350,OWNS,,
ACC_1087,ACC_0781,TRANSACTED_WITH,2024-06-06T08:47:14Z,1854064.01
ACC_1152,ACC_0866,TRANSACTED_WITH,2023-09-09T05:27:03Z,2055725.14
PER_0111,PH_0103,OWNS,,
CASE_0152,PER_0542,PARTICIPATED_IN,,
PER_0838,ACC_0915,OWNS,,
PER_0621,PH_0900,OWNS,,
ACC_0233,ACC_0855,TRANSACTED_WITH,2026-06-21T05:12:50Z,963739.18
PH_0437,PH_0478,CALLED,2023-05-21T18:12:43Z,414
PER_0692,ACC_1158,OWNS,,
ACC_0302,ACC_1099,TRANSACTED_WITH,2023-04-15T05:54:01Z,1713254.79
PER_0035,VEH_0642,OWNS,,
ACC_0089,ACC_0330,TRANSACTED_WITH,2025-11-02T09:45:06Z,2045986.83
PER_0003,VEH_0156,OWNS,,
PH_1357,PH_1235,CALLED,2025-09-26T02:23:35Z,233
ACC_0538,ACC_0350,TRANSACTED_WITH,2025-09-19T20:20:00Z,2382174.19
ACC_1099,ACC_0692,TRANSACTED_WITH,2024-12-27T20:06:29Z,2221460.26
PER_0694,PH_1246,OWNS,,
ACC_0784,ACC_0801,TRANSACTED_WITH,2025-11-29T22:19:41Z,1182489.63
PH_0745,PH_0123,CALLED,2025-01-09T20:02:00Z,3455
PER_0465,VEH_0450,OWNS,,
PER_0432,ACC_0058,OWNS,,
PER_0505,VEH_0543,OWNS,,
PER_0304,PH_0721,OWNS,,
PER_0850,PH_0199,OWNS,,
PH_1048,PH_0061,CALLED,2025-02-27T12:27:14Z,2668
ACC_1179,ACC_0839,TRANSACTED_WITH,2026-03-16T04:22:41Z,1647993.14
PER_0694,ACC_0007,OWNS,,
PER_0332,VEH_0510,OWNS,,
PER_0650,LOC_0026,ASSOCIATED_WITH,,
PH_0554,PH_0444,CALLED,2023-12-05T08:44:32Z,151
PER_0958,PH_0011,OWNS,,
PER_0238,VEH_0031,OWNS,,
PER_0071,VEH_0384,OWNS,,
PER_0106,VEH_0632,OWNS,,
CASE_0143,PER_0292,PARTICIPATED_IN,,
PER_0588,ACC_0734,OWNS,,
PER_0700,ORG_0040,ASSOCIATED_WITH,,
ACC_0044,ACC_0020,TRANSACTED_WITH,2024-08-19T17:31:13Z,1804275.46
PER_0779,ACC_1165,OWNS,,
PER_0536,LOC_0147,ASSOCIATED_WITH,,
PH_1162,PH_0197,CALLED,2026-01-14T09:18:24Z,960
ACC_0794,ACC_0555,TRANSACTED_WITH,2023-09-04T14:34:24Z,378529.21
ACC_0785,ACC_0610,TRANSACTED_WITH,2024-04-20T23:36:19Z,695450.29
PH_1043,PH_0052,CALLED,2026-03-10T04:41:01Z,2045
PER_0513,ACC_0416,OWNS,,
PER_0324,ORG_0056,ASSOCIATED_WITH,,
PER_0479,VEH_0207,OWNS,,
ACC_0974,ACC_0741,TRANSACTED_WITH,2023-12-19T23:44:43Z,1516958.04
PH_0490,PH_1174,CALLED,2026-02-18T11:38:18Z,121
PH_0370,PH_0302,CALLED,2024-05-20T01:18:53Z,3474
PER_0913,VEH_0186,OWNS,,
PH_1047,PH_1357,CALLED,2024-05-06T20:07:48Z,3455
PER_0076,ACC_1152,OWNS,,
PH_0351,PH_0444,CALLED,2024-11-13T03:00:03Z,437
PH_0391,PH_0051,CALLED,2025-12-02T23:05:48Z,1544
PH_0015,PH_0549,CALLED,2026-05-06T01:31:28Z,1371
PER_0791,VEH_0702,OWNS,,
CASE_0222,PER_0490,PARTICIPATED_IN,,
ACC_1054,ACC_0560,TRANSACTED_WITH,2023-10-16T13:46:09Z,75495.46
PER_0022,ACC_0830,OWNS,,
PER_0573,ACC_1090,OWNS,,
PER_0925,VEH_0244,OWNS,,
CASE_0103,PER_0477,PARTICIPATED_IN,,
PH_1323,PH_0815,CALLED,2024-05-16T21:05:54Z,2195
PER_0628,PH_0792,OWNS,,
PER_0963,ACC_0259,OWNS,,
ACC_0145,ACC_0320,TRANSACTED_WITH,2023-03-15T01:53:16Z,1913313.04
PER_0698,ORG_0119,ASSOCIATED_WITH,,
PER_0639,ORG_0053,ASSOCIATED_WITH,,
PER_0171,VEH_0021,OWNS,,
PER_0695,VEH_0298,OWNS,,
PH_0630,PH_0297,CALLED,2024-06-27T19:06:48Z,101
CASE_0122,PER_0654,PARTICIPATED_IN,,
PER_0536,PH_0797,OWNS,,
PH_0065,PH_0878,CALLED,2024-07-30T17:02:23Z,2638
CASE_0238,PER_0215,PARTICIPATED_IN,,
PER_0692,LOC_0134,ASSOCIATED_WITH,,
PER_0176,ACC_1119,OWNS,,
ACC_0726,ACC_0253,TRANSACTED_WITH,2025-10-08T00:05:27Z,1933565.08
PER_0128,LOC_0091,ASSOCIATED_WITH,,
PER_0538,PH_0366,OWNS,,
ACC_0275,ACC_0274,TRANSACTED_WITH,2024-10-02T05:18:25Z,508191.67
ACC_0399,ACC_0596,TRANSACTED_WITH,2026-03-05T09:28:33Z,2161287.83
PH_1219,PH_0328,CALLED,2023-09-16T18:20:29Z,2324
PER_0889,ACC_0157,OWNS,,
PER_0133,LOC_0029,ASSOCIATED_WITH,,
ACC_0416,ACC_0794,TRANSACTED_WITH,2024-11-28T05:06:42Z,1994831.78
PH_0728,PH_0532,CALLED,2023-06-03T08:36:34Z,1077
PER_0223,LOC_0092,ASSOCIATED_WITH,,
PER_0854,LOC_0138,ASSOCIATED_WITH,,
PH_0476,PH_0244,CALLED,2024-05-05T06:11:48Z,2196
CASE_0007,PER_0015,PARTICIPATED_IN,,
PH_0018,PH_0301,CALLED,2026-02-05T04:47:02Z,3268
ACC_0928,ACC_0316,TRANSACTED_WITH,2023-08-04T16:59:16Z,1280253.13
PER_0321,ORG_0052,ASSOCIATED_WITH,,
ACC_0958,ACC_0025,TRANSACTED_WITH,2023-04-06T14:12:38Z,1644905.15
PER_0971,LOC_0033,ASSOCIATED_WITH,,
PER_0387,VEH_0434,OWNS,,
PER_0707,PH_0272,OWNS,,
PER_0139,ACC_0512,OWNS,,
ACC_0184,ACC_0361,TRANSACTED_WITH,2023-01-08T10:13:45Z,1185978.24
PER_0697,PH_0259,OWNS,,
CASE_0046,PER_0373,PARTICIPATED_IN,,
ACC_0129,ACC_0361,TRANSACTED_WITH,2023-07-24T04:00:10Z,2498192.26
PH_0575,PH_0125,CALLED,2023-08-31T02:02:22Z,2525
PER_0753,PH_1371,OWNS,,
PER_0972,ACC_0866,OWNS,,
PER_0271,ORG_0048,ASSOCIATED_WITH,,
PER_0097,PH_1212,OWNS,,
CASE_0056,PER_0158,PARTICIPATED_IN,,
ACC_0186,ACC_0890,TRANSACTED_WITH,2024-11-07T08:54:14Z,2087029.5
PER_0618,PH_1251,OWNS,,
PER_0859,LOC_0063,ASSOCIATED_WITH,,
PH_1243,PH_1160,CALLED,2023-12-04T14:27:21Z,2740
CASE_0011,PER_0849,PARTICIPATED_IN,,
PER_0203,ACC_0167,OWNS,,
ACC_0032,ACC_0915,TRANSACTED_WITH,2026-02-04T03:35:13Z,635964.79
ACC_0858,ACC_0718,TRANSACTED_WITH,2025-09-25T11:57:42Z,654687.61
PH_1166,PH_1011,CALLED,2023-03-07T00:31:12Z,1556
ACC_0888,ACC_0657,TRANSACTED_WITH,2023-11-29T03:11:52Z,86034.79
PER_0947,LOC_0144,ASSOCIATED_WITH,,
PER_0526,ACC_0810,OWNS,,
PER_0682,ORG_0037,ASSOCIATED_WITH,,
PER_0780,PH_0198,OWNS,,
ACC_0111,ACC_1018,TRANSACTED_WITH,2025-08-31T07:40:34Z,1264561.41
PER_0613,LOC_0034,ASSOCIATED_WITH,,
ACC_0122,ACC_0371,TRANSACTED_WITH,2023-02-17T02:58:21Z,2488641.77
ACC_0236,ACC_0683,TRANSACTED_WITH,2025-11-15T20:52:52Z,618147.95
CASE_0111,PER_0867,PARTICIPATED_IN,,
ACC_0059,ACC_0165,TRANSACTED_WITH,2023-10-18T08:52:08Z,1440573.61
ACC_0495,ACC_0106,TRANSACTED_WITH,2025-11-16T04:23:43Z,2337454.23
